Country,Position,Date,Song title,Song author,Country artist,Genre
Taiwan,2,2023-03-19,I Know It Won't Work,Gracie Abrams,US,Pop

Taiwan,3,2023-03-19,Lavender Haze,Taylor Swift,US,Pop

Taiwan,4,2023-03-19,Supermodel,Maneskin,IT,

Taiwan,5,2023-03-19,Die Hard,"Kendrick Lamar, Blxst & Amanda Reifer",BB,Hip-Hop/Rap

Taiwan,6,2023-03-19,Unholy,Sam Smith & Kim Petras,US,Dance

Taiwan,7,2023-03-19,Hold My Hand,Lady Gaga,US,Pop

Taiwan,8,2023-03-19,Cracker Island,Gorillaz,England,Alternative

Taiwan,9,2023-03-19,Music For A Sushi Restaurant,Harry Styles,England,Pop

Taiwan,10,2023-03-19,Maybe You're The Problem,Ava Max,US,Pop

Taiwan,1,2023-02-19,Unholy,Sam Smith & Kim Petras,US,Dance

Taiwan,2,2023-02-19,Lavender Haze,Taylor Swift,US,Pop

Taiwan,3,2023-02-19,Simply The Best,"Black Eyed Peas, Anitta & El Alfa",US,Pop

Taiwan,4,2023-02-19,Music For A Sushi Restaurant,Harry Styles,England,Pop

Taiwan,5,2023-02-19,The Loneliest Time,Carly Rae Jepsen & Rufus Wainwright,CA,Pop

Taiwan,6,2023-02-19,I Ain't Worried,OneRepublic,US,Pop

Taiwan,7,2023-02-19,I Hate You When You're Drunk,Olly Murs,GB,Pop

Taiwan,8,2023-02-19,Love Power,Idina Menzel,US,Soundtrack

Taiwan,9,2023-02-19,I Like You (A Happier Song),Post Malone & Doja Cat,US,

Taiwan,10,2023-02-19,This Is Why,Paramore,US,Alternative

Taiwan,1,2023-01-22,Lavender Haze,Taylor Swift,US,Pop

Taiwan,2,2023-01-22,Left And Right,Charlie Puth & Jung Kook,US,Pop

Taiwan,3,2023-01-22,Hold My Hand,Lady Gaga,US,Pop

Taiwan,4,2023-01-22,Save Yourself,One OK Rock,JP,

Taiwan,5,2023-01-22,The Loneliest Time,Carly Rae Jepsen & Rufus Wainwright,CA,Pop

Taiwan,6,2023-01-22,Blue,Jackson Wang,KR,

Taiwan,7,2023-01-22,Die Hard,"Kendrick Lamar, Blxst & Amanda Reifer",BB,Hip-Hop/Rap

Taiwan,8,2023-01-22,Love Power,Idina Menzel,US,Soundtrack

Taiwan,9,2023-01-22,Don't You Worry,"Black Eyed Peas, Shakira & David Guetta",US,Pop

Taiwan,10,2023-01-22,"I Don't Search, I Find",Madonna,US,Pop

Taiwan,1,2022-12-25,Anti-Hero,Taylor Swift,US,Pop

Taiwan,2,2022-12-25,Lift Me Up,Rihanna,US,Pop

Taiwan,3,2022-12-25,The Greatest Gift,"Andrea Bocelli, Matteo Bocelli & Virginia Bocelli",IT,Holiday

Taiwan,4,2022-12-25,Light Switch,Charlie Puth,US,Pop

Taiwan,5,2022-12-25,Can I Get It,Adele,GB,Pop

Taiwan,6,2022-12-25,No Stress,Marco Mengoni,IT,

Taiwan,7,2022-12-25,The Loneliest Time,Carly Rae Jepsen & Rufus Wainwright,CA,Pop

Taiwan,8,2022-12-25,Hold My Hand,Lady Gaga,US,Pop

Taiwan,9,2022-12-25,What Christmas Means To Me,Joss Stone,England,

Taiwan,10,2022-12-25,White Lies,Vize & Tokio Hotel,DE,

Taiwan,1,2022-11-27,Lavender Haze,Taylor Swift,US,Pop

Taiwan,2,2022-11-27,Save Yourself,One OK Rock,JP,

Taiwan,3,2022-11-27,Cuff It,Beyonce Knowles,US,

Taiwan,4,2022-11-27,Light Switch,Charlie Puth,US,Pop

Taiwan,5,2022-11-27,I'm In,A-Ha,NO,

Taiwan,6,2022-11-27,The Greatest Gift,"Andrea Bocelli, Matteo Bocelli & Virginia Bocelli",IT,Holiday

Taiwan,7,2022-11-27,Blow,Jackson Wang,KR,Pop

Taiwan,8,2022-11-27,The Loneliest Time,Carly Rae Jepsen & Rufus Wainwright,CA,Pop

Taiwan,9,2022-11-27,Bad For Me,Meghan Trainor & Teddy Swims,US,

Taiwan,10,2022-11-27,What Christmas Means To Me,Joss Stone,England,

Taiwan,1,2022-10-30,Light Switch,Charlie Puth,US,Pop

Taiwan,2,2022-10-30,Break My Soul,Beyonce Knowles,US,

Taiwan,3,2022-10-30,Not Just A Girl,Shania Twain,CA,Country

Taiwan,4,2022-10-30,Kids Are Born Stars,Lauv,US,Pop

Taiwan,5,2022-10-30,Blow,Jackson Wang,KR,Pop

Taiwan,6,2022-10-30,Can I Get It,Adele,GB,Pop

Taiwan,7,2022-10-30,Blur,Johnny Orlando,CA,

Taiwan,8,2022-10-30,So Happy It Hurts,Bryan Adams,CA,Rock

Taiwan,9,2022-10-30,Disco Symphony,Robbie Williams,GB,Pop

Taiwan,10,2022-10-30,Hold My Hand,Lady Gaga,US,Pop

Taiwan,1,2022-10-02,Break My Soul,Beyonce Knowles,US,

Taiwan,2,2022-10-02,Save Yourself,One OK Rock,JP,

Taiwan,3,2022-10-02,"I Don't Search, I Find",Madonna,US,Pop

Taiwan,4,2022-10-02,Stay With Me,"Calvin Harris, Justin Timberlake, Halsey & Pharrell Williams",US,Dance

Taiwan,5,2022-10-02,Hold My Hand,Lady Gaga,US,Pop

Taiwan,6,2022-10-02,All 4 Nothing (I'm So In Love),Lauv,US,Pop

Taiwan,7,2022-10-02,Blur,Johnny Orlando,CA,

Taiwan,8,2022-10-02,From The D 2 To The LBC,Eminem & Snoop Dogg,US,Hip-Hop/Rap

Taiwan,9,2022-10-02,Bones,Imagine Dragons,US,Alternative

Taiwan,10,2022-10-02,She Still Leads Me On,Suede,GB,Rock

UK,1,2023-08-19,What Was I Made For?,Billie Eilish,US,Alternative

UK,2,2023-08-19,Dance The Night,Dua Lipa,England,Pop

UK,3,2023-08-19,Vampire,Olivia Rodrigo,US,Pop

UK,4,2023-08-19,Cruel Summer,Taylor Swift,US,Pop

UK,5,2023-08-19,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance

UK,6,2023-08-19,Bad Idea Right?,Olivia Rodrigo,US,Pop

UK,7,2023-08-19,Disconnect,"Becky Hill, Chase & Status",GB,

UK,8,2023-08-19,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

UK,9,2023-08-19,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

UK,10,2023-08-19,I Adore U,Fred Again,GB,

UK,11,2023-08-19,Padam Padam,Kylie Minogue,AU,Dance

UK,12,2023-08-19,0800 Heaven,"Nathan Dawe, Joel Corry & Ella Henderson",GB,Dance

UK,13,2023-08-19,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

UK,14,2023-08-19,Fukumean,Gunna,US,Hip-Hop/Rap

UK,15,2023-08-19,Dancing Is Healing,"Rudimental, Charlotte Plank & Vibe Chemistry",GB,Dance

UK,16,2023-08-19,Paint The Town Red,Doja Cat,US,Rap

UK,17,2023-08-19,On The Radar Freestyle,Drake & Central Cee,England,Hip-Hop/Rap

UK,18,2023-08-19,Giving Me,Jazzy,,Dance

UK,19,2023-08-19,Barbie Girl,Aqua,DK,Pop

UK,20,2023-08-19,Calm Down,Rema,GB,

UK,21,2023-08-19,Meltdown,Travis Scott & Drake,US,

UK,22,2023-08-19,Desire,Calvin Harris & Sam Smith,Scotland,Dance

UK,23,2023-08-19,Asking,"Sonny Fodera, MK & Clementine Douglas",AU,

UK,24,2023-08-19,Wish You The Best,Lewis Capaldi,GB,Alternative

UK,25,2023-08-19,People,Libianca,US,Afro-Beat

UK,26,2023-08-19,Love Like This,Zayn,England,

UK,27,2023-08-19,React,Switch Disco & Ella Henderson,GB,Dance

UK,28,2023-08-19,Prada,"Casso, Raye & D-Block Europe",GB,

UK,29,2023-08-19,Speed Drive,Charli XCX,England,Pop

UK,30,2023-08-19,Overdrive,Post Malone,US,Pop

UK,31,2023-08-19,Rush,Troye Sivan,AU,Pop

UK,32,2023-08-19,Haven't You Ever Been In Love Before?,Lewis Capaldi,GB,Alternative

UK,33,2023-08-19,Telekinesis,"Travis Scott, SZA & Future",US,

UK,34,2023-08-19,It's Crazy,J Hus,GB,Hip-Hop/Rap

UK,35,2023-08-19,Bittersweet Goodbye,Issey Cross,Kent,Dance

UK,36,2023-08-19,Fast Car,Luke Combs,US,Country

UK,37,2023-08-19,Flowers,Miley Cyrus,US,Pop

UK,38,2023-08-19,I Can See You (Taylor's Version),Taylor Swift,US,Pop

UK,39,2023-08-19,As It Was,Harry Styles,England,Pop

UK,40,2023-08-19,Seven,Jung Kook & Latto,KR,K-Pop

UK,1,2023-07-22,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

UK,2,2023-07-22,Vampire,Olivia Rodrigo,US,Pop

UK,3,2023-07-22,Seven,Jung Kook & Latto,KR,K-Pop

UK,4,2023-07-22,Cruel Summer,Taylor Swift,US,Pop

UK,5,2023-07-22,Who Told You,J Hus & Drake,GB,

UK,6,2023-07-22,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance

UK,7,2023-07-22,Dance The Night,Dua Lipa,England,Pop

UK,8,2023-07-22,What Was I Made For?,Billie Eilish,US,Alternative

UK,9,2023-07-22,Padam Padam,Kylie Minogue,AU,Dance

UK,10,2023-07-22,0800 Heaven,"Nathan Dawe, Joel Corry & Ella Henderson",GB,Dance

UK,11,2023-07-22,Enchanted (Taylor's Version),Taylor Swift,US,Country

UK,12,2023-07-22,I Can See You (Taylor's Version),Taylor Swift,US,Pop

UK,13,2023-07-22,Giving Me,Jazzy,,Dance

UK,14,2023-07-22,Wish You The Best,Lewis Capaldi,GB,Alternative

UK,15,2023-07-22,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

UK,16,2023-07-22,Calm Down,Rema,GB,

UK,17,2023-07-22,Fukumean,Gunna,US,Hip-Hop/Rap

UK,18,2023-07-22,Rush,Troye Sivan,AU,Pop

UK,19,2023-07-22,As It Was,Harry Styles,England,Pop

UK,20,2023-07-22,Dancing Is Healing,"Rudimental, Charlotte Plank & Vibe Chemistry",GB,Dance

UK,21,2023-07-22,It's Crazy,J Hus,GB,Hip-Hop/Rap

UK,22,2023-07-22,Militerian,J Hus & Naira Marley,,

UK,23,2023-07-22,React,Switch Disco & Ella Henderson,GB,Dance

UK,24,2023-07-22,Karma,Taylor Swift,US,Pop

UK,25,2023-07-22,Toxic Trait,Stormzy & Fredo,GB,

UK,26,2023-07-22,Haven't You Ever Been In Love Before?,Lewis Capaldi,GB,Alternative

UK,27,2023-07-22,Masculine,J Hus & Burna Boy,NG,

UK,28,2023-07-22,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

UK,29,2023-07-22,Don't Say Love,Leigh-Anne,GB,Pop

UK,30,2023-07-22,Flowers,Miley Cyrus,US,Pop

UK,31,2023-07-22,People,Libianca,US,Afro-Beat

UK,32,2023-07-22,Tattoo,Loreen,SE,Pop

UK,33,2023-07-22,Sittin' On Top Of The World,Burna Boy,NG,

UK,34,2023-07-22,Side Effects,Becky Hill & Lewis Thompson,GB,Dance

UK,35,2023-07-22,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop

UK,36,2023-07-22,Overdrive,Post Malone,US,Pop

UK,37,2023-07-22,Unhealthy,Anne-Marie & Shania Twain,CA,

UK,38,2023-07-22,All My Life,Lil Durk & J. Cole,US,

UK,39,2023-07-22,Pakistan,D-Block Europe & Clavish,GB,Hip-Hop/Rap

UK,40,2023-07-22,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

UK,1,2023-06-24,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

UK,2,2023-06-24,Who Told You,J Hus & Drake,GB,

UK,3,2023-06-24,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

UK,4,2023-06-24,Giving Me,Jazzy,,Dance

UK,5,2023-06-24,As It Was,Harry Styles,England,Pop

UK,6,2023-06-24,React,Switch Disco & Ella Henderson,GB,Dance

UK,7,2023-06-24,Padam Padam,Kylie Minogue,AU,Dance

UK,8,2023-06-24,Dancing Is Healing,"Rudimental, Charlotte Plank & Vibe Chemistry",GB,Dance

UK,9,2023-06-24,Calm Down,Rema,GB,

UK,10,2023-06-24,Don't Say Love,Leigh-Anne,GB,Pop

UK,11,2023-06-24,Tattoo,Loreen,SE,Pop

UK,12,2023-06-24,Flowers,Miley Cyrus,US,Pop

UK,13,2023-06-24,Wish You The Best,Lewis Capaldi,GB,Alternative

UK,14,2023-06-24,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

UK,15,2023-06-24,Dance The Night,Dua Lipa,England,Pop

UK,16,2023-06-24,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance

UK,17,2023-06-24,Good Love,Hannah Laing & RoRo,,Dance

UK,18,2023-06-24,It's Crazy,J Hus,GB,Hip-Hop/Rap

UK,19,2023-06-24,Cupid,Fifty Fifty,GB,

UK,20,2023-06-24,Chemical,Post Malone,US,Pop

UK,21,2023-06-24,Haven't You Ever Been In Love Before?,Lewis Capaldi,GB,Alternative

UK,22,2023-06-24,Unhealthy,Anne-Marie & Shania Twain,CA,

UK,23,2023-06-24,Popular,"Weeknd, Playboi Carti & Madonna",US,

UK,24,2023-06-24,Hits Different,Taylor Swift,US,Pop

UK,25,2023-06-24,Little Things,Jorja Smith,GB,R&B/Soul

UK,26,2023-06-24,How Does It Feel,Tom Grennan,GB,Alternative

UK,27,2023-06-24,UK Rap,Dave & Central Cee,England,Hip-Hop/Rap

UK,28,2023-06-24,All My Life,Lil Durk & J. Cole,US,

UK,29,2023-06-24,Trojan Horse,Dave & Central Cee,England,Hip-Hop/Rap

UK,30,2023-06-24,People,Libianca,US,Afro-Beat

UK,31,2023-06-24,Karma,Taylor Swift,US,Pop

UK,32,2023-06-24,Heaven,Niall Horan,IE,Pop

UK,33,2023-06-24,Attention,Doja Cat,US,Hip-Hop/Rap

UK,34,2023-06-24,Talibans,Byron Messia,,Reggae

UK,35,2023-06-24,I Wrote A Song,Mae Muller,London,Pop

UK,36,2023-06-24,Say Yes To Heaven,Lana Del Rey,US,Alternative

UK,37,2023-06-24,Area Codes,Kali,MQ,

UK,38,2023-06-24,Daylight,David Kushner,US,Pop

UK,39,2023-06-24,Queen Of Kings,Alessandra,,Pop

UK,40,2023-06-24,Anti-Hero,Taylor Swift,US,Pop

USA,1,2023-08-26,Rich Men North Of Richmond,Oliver Anthony Music,US,Country

USA,2,2023-08-26,Fast Car,Luke Combs,US,Country

USA,3,2023-08-26,Last Night,Morgan Wallen,US,Country

USA,4,2023-08-26,Cruel Summer,Taylor Swift,US,Pop

USA,5,2023-08-26,Calm Down,Rema,GB,

USA,6,2023-08-26,Dance The Night,Dua Lipa,England,Pop

USA,7,2023-08-26,Vampire,Olivia Rodrigo,US,Pop

USA,8,2023-08-26,Bad Idea Right?,Olivia Rodrigo,US,Pop

USA,9,2023-08-26,Fukumean,Gunna,US,Hip-Hop/Rap

USA,10,2023-08-26,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

USA,11,2023-08-26,Flowers,Miley Cyrus,US,Pop

USA,12,2023-08-26,I Know?,Travis Scott,US,Hip-Hop/Rap

USA,13,2023-08-26,Seven,Jung Kook & Latto,KR,K-Pop

USA,14,2023-08-26,FE!N,Travis Scott & Playboi Carti,US,

USA,15,2023-08-26,What Was I Made For?,Billie Eilish,US,Alternative

USA,16,2023-08-26,Like Crazy,Jimin,KR,K-Pop

USA,17,2023-08-26,Meltdown,Travis Scott & Drake,US,

USA,18,2023-08-26,Die For You,Weeknd & Ariana Grande,US,

USA,19,2023-08-26,Mi Ex Tenia Razon,Karol G,CO,

USA,20,2023-08-26,Paint The Town Red,Doja Cat,US,Rap

USA,21,2023-08-26,Snooze,SZA,US,R&B/Soul

USA,22,2023-08-26,Something In The Orange,Zach Bryan,Seattle,Country

USA,23,2023-08-26,Try That In A Small Town,Jason Aldean,US,Country

USA,24,2023-08-26,Dancin' In The Country,Tyler Hubbard,US,Country

USA,25,2023-08-26,Mourning,Post Malone,US,Pop

USA,26,2023-08-26,Eyes Closed,Ed Sheeran,GB,Pop

USA,27,2023-08-26,Next Thing You Know,Jordan Davis,US,Country

USA,28,2023-08-26,Qlona,Karol G & Peso Pluma,MX,

USA,29,2023-08-26,My Eyes,Travis Scott,US,Hip-Hop/Rap

USA,30,2023-08-26,All My Life,Lil Durk & J. Cole,US,

USA,31,2023-08-26,"You, Me, And Whiskey",Justin Moore & Priscilla Block,US,Country

USA,32,2023-08-26,Thought You Should Know,Morgan Wallen,US,Country

USA,33,2023-08-26,La Bebe,Yng Lvcas & Peso Pluma,,Pop in Spanish

USA,34,2023-08-26,Karma,Taylor Swift,US,Pop

USA,35,2023-08-26,Ella Baila Sola,Eslabon Armado & Peso Pluma,US,M�sica Mexicana

USA,36,2023-08-26,Love You Anyway,Luke Combs,US,Country

USA,37,2023-08-26,Bury Me In Georgia,Kane Brown,US,Country

USA,38,2023-08-26,Put It On Da Floor Again,Latto & Cardi B,US,

USA,39,2023-08-26,The Painter,Cody Johnson,US,Country

USA,40,2023-08-26,Watermelon Moonshine,Lainey Wilson,US,Country

USA,1,2023-07-29,Seven,Jung Kook & Latto,KR,K-Pop

USA,2,2023-07-29,Try That In A Small Town,Jason Aldean,US,Country

USA,3,2023-07-29,Last Night,Morgan Wallen,US,Country

USA,4,2023-07-29,Fast Car,Luke Combs,US,Country

USA,5,2023-07-29,Calm Down,Rema,GB,

USA,6,2023-07-29,Fukumean,Gunna,US,Hip-Hop/Rap

USA,7,2023-07-29,Dance The Night,Dua Lipa,England,Pop

USA,8,2023-07-29,Flowers,Miley Cyrus,US,Pop

USA,9,2023-07-29,Cruel Summer,Taylor Swift,US,Pop

USA,10,2023-07-29,Vampire,Olivia Rodrigo,US,Pop

USA,11,2023-07-29,All My Life,Lil Durk & J. Cole,US,

USA,12,2023-07-29,Mine (Taylor's Version),Taylor Swift,US,Pop

USA,13,2023-07-29,Ella Baila Sola,Eslabon Armado & Peso Pluma,US,M�sica Mexicana

USA,14,2023-07-29,Flooded The Face,Lil Uzi Vert,US,Hip-Hop/Rap

USA,15,2023-07-29,Karma,Taylor Swift,US,Pop

USA,16,2023-07-29,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

USA,17,2023-07-29,Endless Fashion,Lil Uzi Vert & Nicki Minaj,US,

USA,18,2023-07-29,Eyes Closed,Ed Sheeran,GB,Pop

USA,19,2023-07-29,Favorite Song,Toosii,US,Hip-Hop/Rap

USA,20,2023-07-29,Like Crazy,Jimin,KR,K-Pop

USA,21,2023-07-29,Kill Bill,SZA,US,R&B/Soul

USA,22,2023-07-29,Thought You Should Know,Morgan Wallen,US,Country

USA,23,2023-07-29,Die For You,Weeknd & Ariana Grande,US,

USA,24,2023-07-29,La Bebe,Yng Lvcas & Peso Pluma,,Pop in Spanish

USA,25,2023-07-29,Luna,Peso Pluma,MX,

USA,26,2023-07-29,Back To December (Taylor's Version),Taylor Swift,US,Pop

USA,27,2023-07-29,Players,Coi Leray,US,Hip-Hop/Rap

USA,28,2023-07-29,What Was I Made For?,Billie Eilish,US,Alternative

USA,29,2023-07-29,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

USA,30,2023-07-29,Un X100to,Grupo Frontera & Bad Bunny,McAllen,M�sica Mexicana

USA,31,2023-07-29,Tennessee Orange,Megan Moroney,,Country

USA,32,2023-07-29,Dancin' In The Country,Tyler Hubbard,US,Country

USA,33,2023-07-29,Something In The Orange,Zach Bryan,Seattle,Country

USA,34,2023-07-29,Suicide Doors,Lil Uzi Vert,US,Hip-Hop/Rap

USA,35,2023-07-29,Memory Lane,Old Dominion,US,Country

USA,36,2023-07-29,I Can See You (Taylor's Version),Taylor Swift,US,Pop

USA,37,2023-07-29,Sparks Fly (Taylor's Version),Taylor Swift,US,Country

USA,38,2023-07-29,Dial Drunk,Noah Kahan,US,Alternative

USA,39,2023-07-29,Bury Me In Georgia,Kane Brown,US,Country

USA,40,2023-07-29,Overdrive,Post Malone,US,Pop

USA,1,2023-07-01,Last Night,Morgan Wallen,US,Country

USA,2,2023-07-01,Fast Car,Luke Combs,US,Country

USA,3,2023-07-01,Calm Down,Rema,GB,

USA,4,2023-07-01,Flowers,Miley Cyrus,US,Pop

USA,5,2023-07-01,All My Life,Lil Durk & J. Cole,US,

USA,6,2023-07-01,Favorite Song,Toosii,US,Hip-Hop/Rap

USA,7,2023-07-01,Karma,Taylor Swift,US,Pop

USA,8,2023-07-01,Kill Bill,SZA,US,R&B/Soul

USA,9,2023-07-01,Ella Baila Sola,Eslabon Armado & Peso Pluma,US,M�sica Mexicana

USA,10,2023-07-01,Dance The Night,Dua Lipa,England,Pop

USA,11,2023-07-01,Un X100to,Grupo Frontera & Bad Bunny,McAllen,M�sica Mexicana

USA,12,2023-07-01,Eyes Closed,Ed Sheeran,GB,Pop

USA,13,2023-07-01,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

USA,14,2023-07-01,Fukumean,Gunna,US,Hip-Hop/Rap

USA,15,2023-07-01,Cruel Summer,Taylor Swift,US,Pop

USA,16,2023-07-01,Thinkin' Bout Me,Morgan Wallen,US,Dance

USA,17,2023-07-01,Anti-Hero,Taylor Swift,US,Pop

USA,18,2023-07-01,Snow On The Beach,Taylor Swift & Lana Del Rey,US,

USA,19,2023-07-01,Where She Goes,Bad Bunny,PR,Latino

USA,20,2023-07-01,La Bebe,Yng Lvcas & Peso Pluma,,Pop in Spanish

USA,21,2023-07-01,Die For You,Weeknd & Ariana Grande,US,

USA,22,2023-07-01,Like Crazy,Jimin,KR,K-Pop

USA,23,2023-07-01,Attention,Doja Cat,US,Hip-Hop/Rap

USA,24,2023-07-01,Tennessee Orange,Megan Moroney,,Country

USA,25,2023-07-01,Slut Me Out,NLE Choppa,US,Hip-Hop/Rap

USA,26,2023-07-01,Players,Coi Leray,US,Hip-Hop/Rap

USA,27,2023-07-01,Back To The Moon,Gunna,US,Hip-Hop/Rap

USA,28,2023-07-01,Cupid,Fifty Fifty,GB,

USA,29,2023-07-01,Wild As Her,Corey Kent,US,Country

USA,30,2023-07-01,Chemical,Post Malone,US,Pop

USA,31,2023-07-01,Something In The Orange,Zach Bryan,Seattle,Country

USA,32,2023-07-01,Pelle Coat,Lil Durk,US,Rap

USA,33,2023-07-01,Hits Different,Taylor Swift,US,Pop

USA,34,2023-07-01,Religiously,Bailey Zimmerman,US,Country

USA,35,2023-07-01,Escapism,Raye & 070 Shake,US,

USA,36,2023-07-01,Double Fantasy,Weeknd & Future,CA,

USA,37,2023-07-01,Boy's A Liar,PinkPantheress,England,Pop

USA,38,2023-07-01,Put It On Da Floor Again,Latto & Cardi B,US,

USA,39,2023-07-01,Popular,"Weeknd, Playboi Carti & Madonna",US,

USA,40,2023-07-01,Memory Lane,Old Dominion,US,Country

USA,1,2023-06-03,Last Night,Morgan Wallen,US,Country

USA,2,2023-06-03,Flowers,Miley Cyrus,US,Pop

USA,3,2023-06-03,Kill Bill,SZA,US,R&B/Soul

USA,4,2023-06-03,Calm Down,Rema,GB,

USA,5,2023-06-03,Favorite Song,Toosii,US,Hip-Hop/Rap

USA,6,2023-06-03,All My Life,Lil Durk & J. Cole,US,

USA,7,2023-06-03,Where She Goes,Bad Bunny,PR,Latino

USA,8,2023-06-03,Ella Baila Sola,Eslabon Armado & Peso Pluma,US,M�sica Mexicana

USA,9,2023-06-03,Eyes Closed,Ed Sheeran,GB,Pop

USA,10,2023-06-03,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

USA,11,2023-06-03,Cupid,Fifty Fifty,GB,

USA,12,2023-06-03,Fast Car,Luke Combs,US,Country

USA,13,2023-06-03,Die For You,Weeknd & Ariana Grande,US,

USA,14,2023-06-03,Un X100to,Grupo Frontera & Bad Bunny,McAllen,M�sica Mexicana

USA,15,2023-06-03,La Bebe,Yng Lvcas & Peso Pluma,,Pop in Spanish

USA,16,2023-06-03,Anti-Hero,Taylor Swift,US,Pop

USA,17,2023-06-03,Boy's A Liar,PinkPantheress,England,Pop

USA,18,2023-06-03,Players,Coi Leray,US,Hip-Hop/Rap

USA,19,2023-06-03,Double Fantasy,Weeknd & Future,CA,

USA,20,2023-06-03,Slut Me Out,NLE Choppa,US,Hip-Hop/Rap

USA,21,2023-06-03,Something In The Orange,Zach Bryan,Seattle,Country

USA,22,2023-06-03,Tennessee Orange,Megan Moroney,,Country

USA,23,2023-06-03,Por Las Noches,Peso Pluma,MX,M�sica Mexicana

USA,24,2023-06-03,Chemical,Post Malone,US,Pop

USA,25,2023-06-03,Area Codes,Kali,MQ,

USA,26,2023-06-03,Karma,Taylor Swift,US,Pop

USA,27,2023-06-03,Escapism,Raye & 070 Shake,US,

USA,28,2023-06-03,Search & Rescue,Drake,CA,Hip-Hop/Rap

USA,29,2023-06-03,Thinkin' Bout Me,Morgan Wallen,US,Dance

USA,30,2023-06-03,Wait In The Truck,Hardy & Lainey Wilson,US,

USA,31,2023-06-03,Like Crazy,Jimin,KR,K-Pop

USA,32,2023-06-03,TQM,Fuerza Regida,MX,M�sica Mexicana

USA,33,2023-06-03,Mourning,Post Malone,US,Pop

USA,34,2023-06-03,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

USA,35,2023-06-03,Wild As Her,Corey Kent,US,Country

USA,36,2023-06-03,America Has A Problem,Beyonce Knowles,US,

USA,37,2023-06-03,As It Was,Harry Styles,England,Pop

USA,38,2023-06-03,Need A Favor,Jelly Roll,Nashville,Country

USA,39,2023-06-03,Cruel Summer,Taylor Swift,US,Pop

USA,40,2023-06-03,Ain't That Some,Morgan Wallen,US,Country

USA,1,2023-05-06,Last Night,Morgan Wallen,US,Country

USA,2,2023-05-06,Kill Bill,SZA,US,R&B/Soul

USA,3,2023-05-06,Flowers,Miley Cyrus,US,Pop

USA,4,2023-05-06,Ella Baila Sola,Eslabon Armado & Peso Pluma,US,M�sica Mexicana

USA,5,2023-05-06,Un X100to,Grupo Frontera & Bad Bunny,McAllen,M�sica Mexicana

USA,6,2023-05-06,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

USA,7,2023-05-06,Die For You,Weeknd & Ariana Grande,US,

USA,8,2023-05-06,Boy's A Liar,PinkPantheress,England,Pop

USA,9,2023-05-06,Anti-Hero,Taylor Swift,US,Pop

USA,10,2023-05-06,La Bebe,Yng Lvcas & Peso Pluma,,Pop in Spanish

USA,11,2023-05-06,Double Fantasy,Weeknd & Future,CA,

USA,12,2023-05-06,Search & Rescue,Drake,CA,Hip-Hop/Rap

USA,13,2023-05-06,Players,Coi Leray,US,Hip-Hop/Rap

USA,14,2023-05-06,Calm Down,Rema,GB,

USA,15,2023-05-06,Chemical,Post Malone,US,Pop

USA,16,2023-05-06,Thinkin' Bout Me,Morgan Wallen,US,Dance

USA,17,2023-05-06,Princess Diana,Ice Spice & Nicki Minaj,US,Hip-Hop/Rap

USA,18,2023-05-06,Escapism,Raye & 070 Shake,US,

USA,19,2023-05-06,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

USA,20,2023-05-06,Eyes Closed,Ed Sheeran,GB,Pop

USA,21,2023-05-06,As It Was,Harry Styles,England,Pop

